1e-10,0.04321
3e-10,0.12906
5e-10,0.24961
7e-10,0.33618
9e-10,0.45244
1.1e-09,0.66816
1.3e-09,1.11384
1.5e-09,1.44145
1.7e-09,1.97949
1.9e-09,2.30863
2.1e-09,2.4123
2.3e-09,2.67958
2.5e-09,3.14211
2.7e-09,3.61446
2.9e-09,2.99133
3.1e-09,2.81394
3.3e-09,2.92897
3.5e-09,2.72814
3.7e-09,2.54206
3.9e-09,2.28569
4.1e-09,2.11632
4.3e-09,1.6512
4.5e-09,1.63513
4.7e-09,1.08951
4.9e-09,1.06725
5.1e-09,1.0139
5.3e-09,0.80047
5.5e-09,0.69314
5.7e-09,0.63367
5.9e-09,0.50701
6.1e-09,0.52804
6.3e-09,0.29027
6.5e-09,0.30493
6.7e-09,0.22108
6.9e-09,0.13708
7.1e-09,0.09513
7.3e-09,0.04798
7.5e-09,0.19702
7.7e-09,0.05144
7.9e-09,0.05161
8.1e-09,0.0
8.3e-09,0.05336
8.5e-09,0.05882
8.7e-09,0.05641
8.9e-09,0.05895
9.1e-09,0.18077
9.3e-09,0.24874
9.5e-09,0.1887
9.7e-09,0.63406
9.9e-09,1.11612
