1e-10,0.05354
3e-10,0.20981
5e-10,0.38174
7e-10,0.77824
9e-10,1.40944
1.1e-09,2.17491
1.3e-09,3.72529
1.5e-09,5.01311
1.7e-09,4.92225
1.9e-09,3.91434
2.1e-09,2.86425
2.3e-09,2.36227
2.5e-09,2.46263
2.7e-09,1.47634
2.9e-09,1.08855
3.1e-09,0.70059
3.3e-09,0.58329
3.5e-09,0.61411
3.7e-09,0.53254
3.9e-09,0.50239
4.1e-09,0.26562
4.3e-09,0.242
4.5e-09,0.25203
4.7e-09,0.33575
4.9e-09,0.35801
5.1e-09,0.37314
5.3e-09,0.08486
5.5e-09,0.26599
5.7e-09,0.31979
5.9e-09,0.32836
6.1e-09,0.34343
6.3e-09,0.19768
6.5e-09,0.41884
6.7e-09,0.05421
6.9e-09,0.22604
7.1e-09,0.16808
7.3e-09,0.35384
7.5e-09,0.05956
7.7e-09,0.30705
7.9e-09,0.12855
8.1e-09,0.32543
8.3e-09,0.0
8.5e-09,0.0
8.7e-09,0.41834
8.9e-09,0.14345
9.1e-09,0.0
9.3e-09,0.15181
9.5e-09,0.53969
9.7e-09,0.46458
9.9e-09,0.31238
