2e-10,0.17529
6e-10,0.95422
1e-09,0.46842
1.4e-09,0.8254
1.8e-09,0.32347
2.2e-09,0.39621
2.6e-09,0.55869
3e-09,0.4984
3.4e-09,0.58116
3.8e-09,0.62133
4.2e-09,0.57969
4.6e-09,1.04497
5e-09,1.19655
5.4e-09,1.06074
5.8e-09,1.12974
6.2e-09,1.41308
6.6e-09,1.59562
7e-09,1.17922
7.4e-09,1.02542
7.8e-09,1.45799
8.2e-09,1.62205
8.6e-09,0.8757
9e-09,1.0236
9.4e-09,1.42836
9.8e-09,1.1048
1.02e-08,1.00319
1.06e-08,0.54972
1.1e-08,1.13362
1.14e-08,1.09321
1.18e-08,0.45803
1.22e-08,0.62918
1.26e-08,0.82394
1.3e-08,0.74634
1.34e-08,0.69474
1.38e-08,0.34179
1.42e-08,0.49696
1.46e-08,0.63728
1.5e-08,0.53896
1.54e-08,0.1245
1.58e-08,0.5597
1.62e-08,0.53317
1.66e-08,0.13619
1.7e-08,0.18421
1.74e-08,0.42502
1.78e-08,0.39303
1.82e-08,0.09912
1.86e-08,0.25281
1.9e-08,0.5137
1.94e-08,0.59269
1.98e-08,0.3758
