1e-10,0.10217
3e-10,0.31935
5e-10,1.10858
7e-10,1.98896
9e-10,2.91053
1.1e-09,5.9143
1.3e-09,10.34977
1.5e-09,12.66046
1.7e-09,9.83456
1.9e-09,5.18305
2.1e-09,3.69451
2.3e-09,3.28704
2.5e-09,2.40141
2.7e-09,1.5884
2.9e-09,1.22612
3.1e-09,0.63787
3.3e-09,0.68404
3.5e-09,0.55571
3.7e-09,0.42559
3.9e-09,0.4423
4.1e-09,0.65974
4.3e-09,0.3396
4.5e-09,0.50096
4.7e-09,0.36949
4.9e-09,0.78456
5.1e-09,0.24447
5.3e-09,0.25477
5.5e-09,0.27359
5.7e-09,0.44771
5.9e-09,0.37718
6.1e-09,0.49428
6.3e-09,0.10591
6.5e-09,0.20527
6.7e-09,0.21663
6.9e-09,0.33516
7.1e-09,0.33843
7.3e-09,0.35138
7.5e-09,0.3636
7.7e-09,0.23557
7.9e-09,0.25938
8.1e-09,0.0
8.3e-09,0.0
8.5e-09,0.0
8.7e-09,0.13358
8.9e-09,0.43052
9.1e-09,0.42856
9.3e-09,0.4414
9.5e-09,0.16194
9.7e-09,0.63552
9.9e-09,0.95033
