1e-10,0.05943
3e-10,0.23183
5e-10,0.66494
7e-10,1.19951
9e-10,2.96077
1.1e-09,5.89023
1.3e-09,10.72957
1.5e-09,8.46296
1.7e-09,4.12588
1.9e-09,2.11492
2.1e-09,1.38439
2.3e-09,1.34426
2.5e-09,1.13088
2.7e-09,0.63756
2.9e-09,0.23042
3.1e-09,0.17383
3.3e-09,0.18647
3.5e-09,0.35788
3.7e-09,0.34057
3.9e-09,0.04568
4.1e-09,0.09432
4.3e-09,0.19783
4.5e-09,0.51381
4.7e-09,0.31317
4.9e-09,0.38789
5.1e-09,0.4093
5.3e-09,0.29799
5.5e-09,0.24966
5.7e-09,0.1962
5.9e-09,0.59755
6.1e-09,0.41797
6.3e-09,0.27825
6.5e-09,0.15019
6.7e-09,0.22966
6.9e-09,0.23003
7.1e-09,0.65042
7.3e-09,0.41646
7.5e-09,0.08121
7.7e-09,0.1764
7.9e-09,0.45051
8.1e-09,0.18166
8.3e-09,0.55976
8.5e-09,0.0
8.7e-09,0.0
8.9e-09,0.0968
9.1e-09,0.21365
9.3e-09,0.11004
9.5e-09,0.43889
9.7e-09,0.21787
9.9e-09,0.78184
