1e-10,0.05983
3e-10,0.19419
5e-10,0.28579
7e-10,0.45404
9e-10,0.72698
1.1e-09,0.936
1.3e-09,1.33035
1.5e-09,1.98166
1.7e-09,2.66541
1.9e-09,3.26812
2.1e-09,3.05777
2.3e-09,3.48305
2.5e-09,4.29262
2.7e-09,4.50708
2.9e-09,4.47886
3.1e-09,3.3316
3.3e-09,4.1228
3.5e-09,3.65319
3.7e-09,3.35725
3.9e-09,3.28634
4.1e-09,2.40609
4.3e-09,2.51518
4.5e-09,1.7148
4.7e-09,1.62387
4.9e-09,1.56888
5.1e-09,1.4472
5.3e-09,0.84524
5.5e-09,0.87383
5.7e-09,0.8627
5.9e-09,0.67937
6.1e-09,0.59943
6.3e-09,0.38531
6.5e-09,0.46214
6.7e-09,0.60384
6.9e-09,0.24722
7.1e-09,0.25151
7.3e-09,0.19461
7.5e-09,0.12992
7.7e-09,0.0
7.9e-09,0.14447
8.1e-09,0.07004
8.3e-09,0.14732
8.5e-09,0.07473
8.7e-09,0.0
8.9e-09,0.31883
9.1e-09,0.08059
9.3e-09,0.33675
9.5e-09,0.66806
9.7e-09,1.03634
9.9e-09,1.14353
