1e-10,0.03299
3e-10,0.15304
5e-10,0.3095
7e-10,0.79699
9e-10,1.62162
1.1e-09,3.43135
1.3e-09,5.91878
1.5e-09,5.92473
1.7e-09,4.78547
1.9e-09,3.06157
2.1e-09,2.72761
2.3e-09,1.87476
2.5e-09,1.5771
2.7e-09,1.23967
2.9e-09,0.51673
3.1e-09,0.40668
3.3e-09,0.31706
3.5e-09,0.19715
3.7e-09,0.14934
3.9e-09,0.06165
4.1e-09,0.26227
4.3e-09,0.03464
4.5e-09,0.0
4.7e-09,0.0
4.9e-09,0.04212
5.1e-09,0.04526
5.3e-09,0.04229
5.5e-09,0.09241
5.7e-09,0.04704
5.9e-09,0.04686
6.1e-09,0.04746
6.3e-09,0.0
6.5e-09,0.09687
6.7e-09,0.0
6.9e-09,0.0
7.1e-09,0.0
7.3e-09,0.0
7.5e-09,0.0
7.7e-09,0.0
7.9e-09,0.0
8.1e-09,0.0
8.3e-09,0.0
8.5e-09,0.21465
8.7e-09,0.14808
8.9e-09,0.0
9.1e-09,0.0
9.3e-09,0.15096
9.5e-09,0.07567
9.7e-09,0.0
9.9e-09,0.14792
