1e-10,0.03823
3e-10,0.13026
5e-10,0.37719
7e-10,0.78761
9e-10,1.57629
1.1e-09,3.54577
1.3e-09,5.97746
1.5e-09,5.32472
1.7e-09,2.60037
1.9e-09,1.11474
2.1e-09,0.8457
2.3e-09,0.83156
2.5e-09,0.70857
2.7e-09,0.46792
2.9e-09,0.1589
3.1e-09,0.1231
3.3e-09,0.02114
3.5e-09,0.11742
3.7e-09,0.12575
3.9e-09,0.21392
4.1e-09,0.16512
4.3e-09,0.20064
4.5e-09,0.02923
4.7e-09,0.22029
4.9e-09,0.23044
5.1e-09,0.24227
5.3e-09,0.1029
5.5e-09,0.2961
5.7e-09,0.19003
5.9e-09,0.23713
6.1e-09,0.1647
6.3e-09,0.08552
6.5e-09,0.08866
6.7e-09,0.17396
6.9e-09,0.18929
7.1e-09,0.23512
7.3e-09,0.29674
7.5e-09,0.25578
7.7e-09,0.10311
7.9e-09,0.15718
8.1e-09,0.05268
8.3e-09,0.10857
8.5e-09,0.0
8.7e-09,0.05534
8.9e-09,0.12099
9.1e-09,0.06379
9.3e-09,0.06042
9.5e-09,0.38683
9.7e-09,0.25732
9.9e-09,0.39353
