1e-10,0.12156
3e-10,0.32885
5e-10,0.70491
7e-10,1.30866
9e-10,2.19671
1.1e-09,3.10238
1.3e-09,5.12939
1.5e-09,6.13424
1.7e-09,6.1224
1.9e-09,5.79156
2.1e-09,3.61952
2.3e-09,3.30705
2.5e-09,1.61533
2.7e-09,1.37799
2.9e-09,1.07638
3.1e-09,0.66269
3.3e-09,0.55799
3.5e-09,0.4807
3.7e-09,0.35004
3.9e-09,0.24996
4.1e-09,0.26329
4.3e-09,0.31789
4.5e-09,0.28645
4.7e-09,0.35602
4.9e-09,0.31981
5.1e-09,0.11279
5.3e-09,0.28058
5.5e-09,0.0
5.7e-09,0.42149
5.9e-09,0.24594
6.1e-09,0.19277
6.3e-09,0.27403
6.5e-09,0.27424
6.7e-09,0.50523
6.9e-09,0.21549
7.1e-09,0.23473
7.3e-09,0.23547
7.5e-09,0.23395
7.7e-09,0.08079
7.9e-09,0.08765
8.1e-09,0.43127
8.3e-09,0.17628
8.5e-09,0.08856
8.7e-09,0.0
8.9e-09,0.0
9.1e-09,0.0
9.3e-09,0.0
9.5e-09,0.10069
9.7e-09,0.94066
9.9e-09,1.05112
