1e-10,0.03507
3e-10,0.12179
5e-10,0.26049
7e-10,0.39484
9e-10,0.59185
1.1e-09,0.88208
1.3e-09,1.66114
1.5e-09,2.16324
1.7e-09,2.52244
1.9e-09,2.38063
2.1e-09,2.42388
2.3e-09,2.16384
2.5e-09,2.42555
2.7e-09,1.87879
2.9e-09,1.70887
3.1e-09,1.31982
3.3e-09,1.0425
3.5e-09,0.82904
3.7e-09,1.13606
3.9e-09,0.75911
4.1e-09,0.41195
4.3e-09,0.54291
4.5e-09,0.20989
4.7e-09,0.57646
4.9e-09,0.28334
5.1e-09,0.32018
5.3e-09,0.16689
5.5e-09,0.26404
5.7e-09,0.35572
5.9e-09,0.21663
6.1e-09,0.22505
6.3e-09,0.23248
6.5e-09,0.34554
6.7e-09,0.2478
6.9e-09,0.18192
7.1e-09,0.1117
7.3e-09,0.1522
7.5e-09,0.20321
7.7e-09,0.11901
7.9e-09,0.12504
8.1e-09,0.12809
8.3e-09,0.04304
8.5e-09,0.17834
8.7e-09,0.08961
8.9e-09,0.14122
9.1e-09,0.33848
9.3e-09,0.14834
9.5e-09,0.24592
9.7e-09,0.31008
9.9e-09,0.52273
