1e-10,0.11152
3e-10,0.36638
5e-10,0.69017
7e-10,1.13658
9e-10,1.16874
1.1e-09,2.0899
1.3e-09,3.63337
1.5e-09,5.68825
1.7e-09,7.50741
1.9e-09,7.1109
2.1e-09,6.52845
2.3e-09,5.58113
2.5e-09,4.62609
2.7e-09,4.06636
2.9e-09,3.15235
3.1e-09,3.83096
3.3e-09,1.87061
3.5e-09,2.26814
3.7e-09,1.91134
3.9e-09,1.84439
4.1e-09,1.34955
4.3e-09,1.65167
4.5e-09,1.1997
4.7e-09,0.87665
4.9e-09,1.1032
5.1e-09,0.60569
5.3e-09,0.8405
5.5e-09,0.36688
5.7e-09,0.83048
5.9e-09,0.54635
6.1e-09,0.63602
6.3e-09,1.08896
6.5e-09,0.42916
6.7e-09,0.44624
6.9e-09,0.63716
7.1e-09,0.27444
7.3e-09,0.29336
7.5e-09,0.29185
7.7e-09,0.30766
7.9e-09,0.20917
8.1e-09,0.31884
8.3e-09,0.44848
8.5e-09,0.11002
8.7e-09,0.12012
8.9e-09,0.23391
9.1e-09,0.24166
9.3e-09,0.24302
9.5e-09,0.62668
9.7e-09,0.64942
9.9e-09,0.78208
