1e-10,0.11371
3e-10,0.55537
5e-10,1.71855
7e-10,3.76396
9e-10,3.83326
1.1e-09,3.07767
1.3e-09,2.98172
1.5e-09,1.90196
1.7e-09,1.16296
1.9e-09,0.90446
2.1e-09,0.6002
2.3e-09,0.63809
2.5e-09,0.4086
2.7e-09,0.3494
2.9e-09,0.44919
3.1e-09,0.24057
3.3e-09,0.48588
3.5e-09,0.21068
3.7e-09,0.25881
3.9e-09,0.26835
4.1e-09,0.49442
4.3e-09,0.18786
4.5e-09,0.23542
4.7e-09,0.20291
4.9e-09,0.17251
5.1e-09,0.3973
5.3e-09,0.22857
5.5e-09,0.28535
5.7e-09,0.24519
5.9e-09,0.20221
6.1e-09,0.42488
6.3e-09,0.27337
6.5e-09,0.16818
6.7e-09,0.35213
6.9e-09,0.11848
7.1e-09,0.06059
7.3e-09,0.50449
7.5e-09,0.06608
7.7e-09,0.13193
7.9e-09,0.41044
8.1e-09,0.20863
8.3e-09,0.35718
8.5e-09,0.29547
8.7e-09,0.07571
8.9e-09,0.0
9.1e-09,0.0
9.3e-09,0.0
9.5e-09,0.16571
9.7e-09,0.67572
9.9e-09,0.85467
