1e-10,0.05919
3e-10,0.23113
5e-10,0.83388
7e-10,1.33323
9e-10,0.56513
1.1e-09,0.84173
1.3e-09,0.77652
1.5e-09,0.74078
1.7e-09,1.13688
1.9e-09,0.71327
2.1e-09,1.44795
2.3e-09,1.14822
2.5e-09,1.75284
2.7e-09,1.44244
2.9e-09,1.61732
3.1e-09,1.78684
3.3e-09,1.64701
3.5e-09,1.96509
3.7e-09,1.60965
3.9e-09,1.94937
4.1e-09,1.49292
4.3e-09,1.6795
4.5e-09,1.31426
4.7e-09,1.37206
4.9e-09,1.04887
5.1e-09,1.06553
5.3e-09,0.93183
5.5e-09,0.54267
5.7e-09,0.75549
5.9e-09,0.39168
6.1e-09,0.36908
6.3e-09,0.20681
6.5e-09,0.03634
6.7e-09,0.10871
6.9e-09,0.07786
7.1e-09,0.04042
7.3e-09,0.08034
7.5e-09,0.0
7.7e-09,0.0
7.9e-09,0.04452
8.1e-09,0.0
8.3e-09,0.0
8.5e-09,0.04449
8.7e-09,0.0
8.9e-09,0.097
9.1e-09,0.0
9.3e-09,0.0
9.5e-09,0.05215
9.7e-09,0.2689
9.9e-09,0.76188
