1e-10,0.13227
3e-10,0.42296
5e-10,0.73134
7e-10,1.22903
9e-10,1.66762
1.1e-09,3.59615
1.3e-09,5.45997
1.5e-09,7.05299
1.7e-09,7.95577
1.9e-09,6.76003
2.1e-09,4.73102
2.3e-09,2.42613
2.5e-09,2.81939
2.7e-09,2.5299
2.9e-09,1.33295
3.1e-09,0.90494
3.3e-09,0.60341
3.5e-09,0.76034
3.7e-09,0.76274
3.9e-09,0.62851
4.1e-09,0.49905
4.3e-09,0.41261
4.5e-09,0.38083
4.7e-09,0.23318
4.9e-09,0.18433
5.1e-09,0.42748
5.3e-09,0.44838
5.5e-09,0.26866
5.7e-09,0.48671
5.9e-09,0.50602
6.1e-09,0.73534
6.3e-09,0.23061
6.5e-09,0.32096
6.7e-09,0.48716
6.9e-09,0.42658
7.1e-09,0.17244
7.3e-09,0.2693
7.5e-09,0.45214
7.7e-09,0.09089
7.9e-09,0.09723
8.1e-09,0.10158
8.3e-09,0.20618
8.5e-09,0.62453
8.7e-09,0.10005
8.9e-09,0.0
9.1e-09,0.10876
9.3e-09,0.56286
9.5e-09,0.35102
9.7e-09,0.8156
9.9e-09,0.9765
