1e-10,0.3267
3e-10,0.47458
5e-10,0.42186
7e-10,0.89312
9e-10,1.01563
1.1e-09,1.07127
1.3e-09,1.86397
1.5e-09,5.35803
1.7e-09,8.55751
1.9e-09,12.43915
2.1e-09,11.95434
2.3e-09,7.29059
2.5e-09,5.08928
2.7e-09,3.52844
2.9e-09,2.85092
3.1e-09,3.25347
3.3e-09,2.10991
3.5e-09,1.32521
3.7e-09,1.10479
3.9e-09,1.77834
4.1e-09,0.74096
4.3e-09,1.19803
4.5e-09,0.85393
4.7e-09,0.27922
4.9e-09,0.28164
5.1e-09,0.90529
5.3e-09,0.70338
5.5e-09,0.08332
5.7e-09,0.17581
5.9e-09,0.34903
6.1e-09,0.17691
6.3e-09,0.27338
6.5e-09,0.18726
6.7e-09,0.09972
6.9e-09,0.0
7.1e-09,0.21256
7.3e-09,0.43804
7.5e-09,0.21679
7.7e-09,0.24027
7.9e-09,0.34758
8.1e-09,0.2366
8.3e-09,0.23614
8.5e-09,0.24646
8.7e-09,0.0
8.9e-09,0.0
9.1e-09,0.0
9.3e-09,0.0
9.5e-09,0.0
9.7e-09,0.0
9.9e-09,2.93689
