1e-10,0.00257
3e-10,0.01902
5e-10,0.06084
7e-10,0.11995
9e-10,0.19233
1.1e-09,0.48519
1.3e-09,1.23864
1.5e-09,2.94563
1.7e-09,5.62237
1.9e-09,4.51077
2.1e-09,1.83413
2.3e-09,0.56774
2.5e-09,0.31299
2.7e-09,0.25316
2.9e-09,0.30649
3.1e-09,0.32057
3.3e-09,0.1953
3.5e-09,0.14175
3.7e-09,0.12252
3.9e-09,0.13415
4.1e-09,0.06622
4.3e-09,0.0
4.5e-09,0.03449
4.7e-09,0.0192
4.9e-09,0.0
5.1e-09,0.0
5.3e-09,0.0203
5.5e-09,0.01954
5.7e-09,0.04211
5.9e-09,0.0
6.1e-09,0.04377
6.3e-09,0.0
6.5e-09,0.0
6.7e-09,0.04709
6.9e-09,0.05961
7.1e-09,0.0
7.3e-09,0.03004
7.5e-09,0.08403
7.7e-09,0.02992
7.9e-09,0.02698
8.1e-09,0.02736
8.3e-09,0.0
8.5e-09,0.0
8.7e-09,0.0
8.9e-09,0.03852
9.1e-09,0.07495
9.3e-09,0.10314
9.5e-09,0.06597
9.7e-09,0.03893
9.9e-09,0.03679
