1e-10,0.06891
3e-10,0.19182
5e-10,0.42876
7e-10,0.6373
9e-10,1.02718
1.1e-09,1.862
1.3e-09,2.5812
1.5e-09,3.91516
1.7e-09,3.73533
1.9e-09,3.54076
2.1e-09,2.96857
2.3e-09,2.26282
2.5e-09,2.56637
2.7e-09,1.59012
2.9e-09,1.59035
3.1e-09,0.73844
3.3e-09,0.78457
3.5e-09,0.74533
3.7e-09,0.57225
3.9e-09,0.43495
4.1e-09,0.40033
4.3e-09,0.2111
4.5e-09,0.41079
4.7e-09,0.19993
4.9e-09,0.31296
5.1e-09,0.18031
5.3e-09,0.18732
5.5e-09,0.07946
5.7e-09,0.39887
5.9e-09,0.25403
6.1e-09,0.21603
6.3e-09,0.2214
6.5e-09,0.18455
6.7e-09,0.14083
6.9e-09,0.48451
7.1e-09,0.24832
7.3e-09,0.15362
7.5e-09,0.04983
7.7e-09,0.16541
7.9e-09,0.16228
8.1e-09,0.17661
8.3e-09,0.1755
8.5e-09,0.06164
8.7e-09,0.11931
8.9e-09,0.12859
9.1e-09,0.19135
9.3e-09,0.26789
9.5e-09,0.0
9.7e-09,0.47896
9.9e-09,0.55554
