1e-10,0.006
3e-10,0.02008
5e-10,0.05227
7e-10,0.11152
9e-10,0.22941
1.1e-09,0.52083
1.3e-09,1.29196
1.5e-09,3.16009
1.7e-09,6.28101
1.9e-09,4.43445
2.1e-09,1.64841
2.3e-09,0.38361
2.5e-09,0.21658
2.7e-09,0.24942
2.9e-09,0.17057
3.1e-09,0.24782
3.3e-09,0.24095
3.5e-09,0.11239
3.7e-09,0.07546
3.9e-09,0.13957
4.1e-09,0.0
4.3e-09,0.01559
4.5e-09,0.01692
4.7e-09,0.01775
4.9e-09,0.0
5.1e-09,0.03862
5.3e-09,0.02189
5.5e-09,0.01992
5.7e-09,0.0
5.9e-09,0.04422
6.1e-09,0.0
6.3e-09,0.04806
6.5e-09,0.02358
6.7e-09,0.03162
6.9e-09,0.05811
7.1e-09,0.0
7.3e-09,0.08162
7.5e-09,0.05547
7.7e-09,0.0
7.9e-09,0.0
8.1e-09,0.0
8.3e-09,0.0
8.5e-09,0.0365
8.7e-09,0.031
8.9e-09,0.0
9.1e-09,0.0694
9.3e-09,0.15443
9.5e-09,0.03431
9.7e-09,0.0
9.9e-09,0.0355
